Protein,label,Y_Prob,Pred_label
HFM1_HUMAN,0.0,0.29280204,0
HFM1_HUMAN,0.0,0.6894043,1
HFM1_HUMAN,0.0,0.8468848,1
HFM1_HUMAN,0.0,0.9625974,1
HFM1_HUMAN,0.0,0.90430516,1
HFM1_HUMAN,0.0,0.9399639,1
HFM1_HUMAN,0.0,0.8934136,1
HFM1_HUMAN,0.0,0.9258906,1
HFM1_HUMAN,0.0,0.89792967,1
HFM1_HUMAN,0.0,0.86517584,1
HFM1_HUMAN,0.0,0.88567466,1
HFM1_HUMAN,0.0,0.6696692,1
HFM1_HUMAN,0.0,0.7921079,1
HFM1_HUMAN,0.0,0.5538363,1
HFM1_HUMAN,0.0,0.3945545,0
HFM1_HUMAN,0.0,0.3719854,0
HFM1_HUMAN,0.0,0.571653,1
HFM1_HUMAN,0.0,0.3726812,0
HFM1_HUMAN,0.0,0.69211084,1
VWA8_HUMAN,0.0,0.75734943,1
VWA8_HUMAN,0.0,0.6308948,1
VWA8_HUMAN,0.0,0.7609998,1
VWA8_HUMAN,0.0,0.5636656,1
VWA8_HUMAN,0.0,0.6472731,1
VWA8_HUMAN,0.0,0.6041888,1
VWA8_HUMAN,0.0,0.6057539,1
VWA8_HUMAN,0.0,0.54168284,1
VWA8_HUMAN,0.0,0.7043199,1
VWA8_HUMAN,0.0,0.53982455,1
VWA8_HUMAN,0.0,0.9595269,1
VWA8_HUMAN,0.0,0.9392079,1
VWA8_HUMAN,0.0,0.9182579,1
VWA8_HUMAN,0.0,0.908477,1
VWA8_HUMAN,0.0,0.7845719,1
VWA8_HUMAN,0.0,0.58135563,1
VWA8_HUMAN,0.0,0.25320184,0
VWA8_HUMAN,0.0,0.35778803,0
VWA8_HUMAN,0.0,0.114333466,0
VWA8_HUMAN,0.0,0.37018654,0
VWA8_HUMAN,0.0,0.7190451,1
VWA8_HUMAN,0.0,0.7559026,1
VWA8_HUMAN,0.0,0.70985824,1
VWA8_HUMAN,0.0,0.43792215,0
VWA8_HUMAN,0.0,0.6799884,1
VWA8_HUMAN,0.0,0.7649692,1
F221B_HUMAN,0.0,0.54932374,1
F221B_HUMAN,0.0,0.65452677,1
F221B_HUMAN,0.0,0.43486258,0
CMI2B_HUMAN,0.0,0.3631762,0
AHRR_HUMAN,0.0,0.9983444,1
AHRR_HUMAN,0.0,0.992351,1
AHRR_HUMAN,0.0,0.9305307,1
AHRR_HUMAN,0.0,0.1332523,0
AHRR_HUMAN,0.0,0.18301871,0
AHRR_HUMAN,0.0,0.12279364,0
AHRR_HUMAN,0.0,0.14695309,0
ADAS_HUMAN,1.0,0.690947,1
ADAS_HUMAN,1.0,0.5252771,1
ADAS_HUMAN,1.0,0.2383311,0
ADAS_HUMAN,1.0,0.22145359,0
ADAS_HUMAN,1.0,0.36831453,0
ADAS_HUMAN,1.0,0.626775,1
ADAS_HUMAN,1.0,0.6122119,1
IKBE_HUMAN,0.0,0.15165906,0
IKBE_HUMAN,0.0,0.91809016,1
