Protein,label,Y_Prob,Pred_label
HFM1_HUMAN,0.0,0.1483732,0
HFM1_HUMAN,0.0,0.6173946,1
HFM1_HUMAN,0.0,0.827969,1
HFM1_HUMAN,0.0,0.96023816,1
HFM1_HUMAN,0.0,0.9258241,1
HFM1_HUMAN,0.0,0.9553214,1
HFM1_HUMAN,0.0,0.915635,1
HFM1_HUMAN,0.0,0.87840825,1
HFM1_HUMAN,0.0,0.80587167,1
HFM1_HUMAN,0.0,0.7937257,1
HFM1_HUMAN,0.0,0.82845014,1
HFM1_HUMAN,0.0,0.44135162,0
HFM1_HUMAN,0.0,0.5435822,1
HFM1_HUMAN,0.0,0.43360287,0
HFM1_HUMAN,0.0,0.2611396,0
HFM1_HUMAN,0.0,0.29795733,0
HFM1_HUMAN,0.0,0.3448133,0
HFM1_HUMAN,0.0,0.31484622,0
HFM1_HUMAN,0.0,0.61501306,1
VWA8_HUMAN,0.0,0.75688857,1
VWA8_HUMAN,0.0,0.7332726,1
VWA8_HUMAN,0.0,0.74879956,1
VWA8_HUMAN,0.0,0.71926236,1
VWA8_HUMAN,0.0,0.68758845,1
VWA8_HUMAN,0.0,0.39824733,0
VWA8_HUMAN,0.0,0.4082197,0
VWA8_HUMAN,0.0,0.38943937,0
VWA8_HUMAN,0.0,0.8249135,1
VWA8_HUMAN,0.0,0.59967226,1
VWA8_HUMAN,0.0,0.8903722,1
VWA8_HUMAN,0.0,0.76250005,1
VWA8_HUMAN,0.0,0.7955442,1
VWA8_HUMAN,0.0,0.92168283,1
VWA8_HUMAN,0.0,0.62930965,1
VWA8_HUMAN,0.0,0.6666808,1
VWA8_HUMAN,0.0,0.32240018,0
VWA8_HUMAN,0.0,0.34312648,0
VWA8_HUMAN,0.0,0.3509613,0
VWA8_HUMAN,0.0,0.2135465,0
VWA8_HUMAN,0.0,0.5672316,1
VWA8_HUMAN,0.0,0.5510222,1
VWA8_HUMAN,0.0,0.5500605,1
VWA8_HUMAN,0.0,0.36702812,0
VWA8_HUMAN,0.0,0.61549115,1
VWA8_HUMAN,0.0,0.741361,1
F221B_HUMAN,0.0,0.6491109,1
F221B_HUMAN,0.0,0.51404774,1
F221B_HUMAN,0.0,0.28505486,0
CMI2B_HUMAN,0.0,0.12695959,0
AHRR_HUMAN,0.0,0.9956339,1
AHRR_HUMAN,0.0,0.99571866,1
AHRR_HUMAN,0.0,0.9899463,1
AHRR_HUMAN,0.0,0.10940307,0
AHRR_HUMAN,0.0,0.13699852,0
AHRR_HUMAN,0.0,0.11234084,0
AHRR_HUMAN,0.0,0.12659772,0
ADAS_HUMAN,1.0,0.57881916,1
ADAS_HUMAN,1.0,0.3434616,0
ADAS_HUMAN,1.0,0.4723561,0
ADAS_HUMAN,1.0,0.50410545,1
ADAS_HUMAN,1.0,0.58007497,1
ADAS_HUMAN,1.0,0.64362204,1
ADAS_HUMAN,1.0,0.71378434,1
IKBE_HUMAN,0.0,0.20908704,0
IKBE_HUMAN,0.0,0.84785897,1
IKBE_HUMAN,0.0,0.7407519,1
IKBE_HUMAN,0.0,0.60600024,1
TAF4_HUMAN,1.0,0.74508387,1
TAF4_HUMAN,1.0,0.67312974,1
TAF4_HUMAN,1.0,0.76439214,1
TAF4_HUMAN,1.0,0.71279484,1
TAF4_HUMAN,1.0,0.9651743,1
TAF4_HUMAN,1.0,0.9559775,1
TAF4_HUMAN,1.0,0.9973093,1
TAF4_HUMAN,1.0,0.9988728,1
TAF4_HUMAN,1.0,0.9939976,1
TAF4_HUMAN,1.0,0.9972582,1
TAF4_HUMAN,1.0,0.9952809,1
TAF4_HUMAN,1.0,0.99821377,1
TAF4_HUMAN,1.0,0.970668,1
ELL2_HUMAN,0.0,0.77666026,1
ELL2_HUMAN,0.0,0.8648689,1
ELL2_HUMAN,0.0,0.8644202,1
ELL2_HUMAN,0.0,0.86898017,1
ELL2_HUMAN,0.0,0.517667,1
ELL2_HUMAN,0.0,0.4908503,0
ELL2_HUMAN,0.0,0.5732824,1
UPK2_HUMAN,1.0,0.20554465,0
BHE40_HUMAN,1.0,0.7184234,1
BHE40_HUMAN,1.0,0.87652135,1
BHE40_HUMAN,1.0,0.8033718,1
IMPA2_HUMAN,1.0,0.6616848,1
CDIPT_HUMAN,0.0,0.0022821994,0
RPC1_HUMAN,1.0,0.559659,1
RPC1_HUMAN,1.0,0.5645429,1
RPC1_HUMAN,1.0,0.40538847,0
RPC1_HUMAN,1.0,0.4030877,0
RPC1_HUMAN,1.0,0.8642316,1
RPC1_HUMAN,1.0,0.9577948,1
RPC1_HUMAN,1.0,0.91635865,1
RPC1_HUMAN,1.0,0.5107823,1
RPC1_HUMAN,1.0,0.3102343,0
RPC1_HUMAN,1.0,0.56717086,1
RPC1_HUMAN,1.0,0.76851475,1
RPC1_HUMAN,1.0,0.7876559,1
RPC1_HUMAN,1.0,0.6502289,1
RPC1_HUMAN,1.0,0.823025,1
RPC1_HUMAN,1.0,0.80876034,1
RPC1_HUMAN,1.0,0.83060396,1
RPC1_HUMAN,1.0,0.86111987,1
RPC1_HUMAN,1.0,0.78492886,1
BACH1_HUMAN,1.0,0.3430235,0
BACH1_HUMAN,1.0,0.34787276,0
BACH1_HUMAN,1.0,0.21913505,0
BACH1_HUMAN,1.0,0.22358036,0
BACH1_HUMAN,1.0,0.28823945,0
BACH1_HUMAN,1.0,0.5132691,1
BACH1_HUMAN,1.0,0.7793639,1
BACH1_HUMAN,1.0,0.77657443,1
GEMI2_HUMAN,1.0,0.5040028,1
TFEC_HUMAN,1.0,0.36062074,0
TFEC_HUMAN,1.0,0.3774235,0
PUR4_HUMAN,1.0,0.8184258,1
PUR4_HUMAN,1.0,0.51147884,1
PUR4_HUMAN,1.0,0.40069547,0
PUR4_HUMAN,1.0,0.64288294,1
PUR4_HUMAN,1.0,0.92023104,1
PUR4_HUMAN,1.0,0.8261884,1
PUR4_HUMAN,1.0,0.94159704,1
PUR4_HUMAN,1.0,0.8194407,1
PUR4_HUMAN,1.0,0.6674918,1
PUR4_HUMAN,1.0,0.63678527,1
PUR4_HUMAN,1.0,0.23483379,0
PUR4_HUMAN,1.0,0.36207315,0
PUR4_HUMAN,1.0,0.036164127,0
PUR4_HUMAN,1.0,0.22401659,0
PUR4_HUMAN,1.0,0.16916537,0
PUR4_HUMAN,1.0,0.83295083,1
PUR4_HUMAN,1.0,0.87290406,1
TIF1A_HUMAN,1.0,0.9564539,1
TIF1A_HUMAN,1.0,0.94001526,1
TIF1A_HUMAN,1.0,0.94483393,1
TIF1A_HUMAN,1.0,0.8607722,1
TIF1A_HUMAN,1.0,0.9915092,1
TIF1A_HUMAN,1.0,0.9801389,1
TIF1A_HUMAN,1.0,0.89296055,1
TIF1A_HUMAN,1.0,0.9078729,1
TIF1A_HUMAN,1.0,0.83695483,1
TIF1A_HUMAN,1.0,0.78752595,1
TIF1A_HUMAN,1.0,0.9101544,1
