Protein,label,Y_Prob,Pred_label
HFM1_HUMAN,0.0,0.13604711,0
HFM1_HUMAN,0.0,0.7463086,1
HFM1_HUMAN,0.0,0.96117115,1
HFM1_HUMAN,0.0,0.9881974,1
HFM1_HUMAN,0.0,0.97743386,1
HFM1_HUMAN,0.0,0.98142725,1
HFM1_HUMAN,0.0,0.9666704,1
HFM1_HUMAN,0.0,0.9661239,1
HFM1_HUMAN,0.0,0.9490712,1
HFM1_HUMAN,0.0,0.93934256,1
HFM1_HUMAN,0.0,0.91141003,1
HFM1_HUMAN,0.0,0.56325257,1
HFM1_HUMAN,0.0,0.5719193,1
HFM1_HUMAN,0.0,0.48997253,0
HFM1_HUMAN,0.0,0.47995892,0
HFM1_HUMAN,0.0,0.56774515,1
HFM1_HUMAN,0.0,0.7897282,1
HFM1_HUMAN,0.0,0.24329384,0
HFM1_HUMAN,0.0,0.44201946,0
VWA8_HUMAN,0.0,0.9104727,1
VWA8_HUMAN,0.0,0.853098,1
VWA8_HUMAN,0.0,0.8949063,1
VWA8_HUMAN,0.0,0.8027343,1
VWA8_HUMAN,0.0,0.6576726,1
VWA8_HUMAN,0.0,0.2440042,0
VWA8_HUMAN,0.0,0.3216792,0
VWA8_HUMAN,0.0,0.18689479,0
VWA8_HUMAN,0.0,0.81497043,1
VWA8_HUMAN,0.0,0.41460696,0
VWA8_HUMAN,0.0,0.8269811,1
VWA8_HUMAN,0.0,0.7978658,1
VWA8_HUMAN,0.0,0.8200914,1
VWA8_HUMAN,0.0,0.8863361,1
VWA8_HUMAN,0.0,0.8032175,1
VWA8_HUMAN,0.0,0.4544526,0
VWA8_HUMAN,0.0,0.6226552,1
VWA8_HUMAN,0.0,0.53908175,1
VWA8_HUMAN,0.0,0.59801185,1
VWA8_HUMAN,0.0,0.4352214,0
VWA8_HUMAN,0.0,0.7737461,1
VWA8_HUMAN,0.0,0.8518843,1
VWA8_HUMAN,0.0,0.7057477,1
VWA8_HUMAN,0.0,0.34260073,0
VWA8_HUMAN,0.0,0.70583934,1
VWA8_HUMAN,0.0,0.88106984,1
F221B_HUMAN,0.0,0.69003725,1
F221B_HUMAN,0.0,0.48027197,0
F221B_HUMAN,0.0,0.40028596,0
CMI2B_HUMAN,0.0,0.1625032,0
AHRR_HUMAN,0.0,0.999985,1
AHRR_HUMAN,0.0,0.99998224,1
AHRR_HUMAN,0.0,0.9989768,1
AHRR_HUMAN,0.0,0.37812904,0
AHRR_HUMAN,0.0,0.3923942,0
AHRR_HUMAN,0.0,0.35076195,0
AHRR_HUMAN,0.0,0.38484952,0
ADAS_HUMAN,1.0,0.8914295,1
ADAS_HUMAN,1.0,0.67645645,1
ADAS_HUMAN,1.0,0.79339385,1
