Protein,label,Y_Prob,Pred_label
HFM1_HUMAN,0.0,0.2006004,0
HFM1_HUMAN,0.0,0.38321823,0
HFM1_HUMAN,0.0,0.7575535,1
HFM1_HUMAN,0.0,0.919794,1
HFM1_HUMAN,0.0,0.8153374,1
HFM1_HUMAN,0.0,0.85155845,1
HFM1_HUMAN,0.0,0.8134276,1
HFM1_HUMAN,0.0,0.7671749,1
HFM1_HUMAN,0.0,0.6921999,1
HFM1_HUMAN,0.0,0.75087523,1
HFM1_HUMAN,0.0,0.8235542,1
HFM1_HUMAN,0.0,0.45385787,0
HFM1_HUMAN,0.0,0.57578343,1
HFM1_HUMAN,0.0,0.22743523,0
HFM1_HUMAN,0.0,0.19145569,0
HFM1_HUMAN,0.0,0.2892047,0
HFM1_HUMAN,0.0,0.3732263,0
HFM1_HUMAN,0.0,0.32340708,0
HFM1_HUMAN,0.0,0.48840323,0
VWA8_HUMAN,0.0,0.82593226,1
VWA8_HUMAN,0.0,0.7332824,1
VWA8_HUMAN,0.0,0.6429758,1
VWA8_HUMAN,0.0,0.5050008,1
VWA8_HUMAN,0.0,0.6875191,1
VWA8_HUMAN,0.0,0.5711007,1
VWA8_HUMAN,0.0,0.5806055,1
VWA8_HUMAN,0.0,0.4127575,0
VWA8_HUMAN,0.0,0.6881227,1
VWA8_HUMAN,0.0,0.5082812,1
VWA8_HUMAN,0.0,0.9057608,1
VWA8_HUMAN,0.0,0.85951644,1
VWA8_HUMAN,0.0,0.85195714,1
VWA8_HUMAN,0.0,0.8302558,1
VWA8_HUMAN,0.0,0.57704425,1
VWA8_HUMAN,0.0,0.6091913,1
VWA8_HUMAN,0.0,0.25648692,0
VWA8_HUMAN,0.0,0.19833194,0
VWA8_HUMAN,0.0,0.32853022,0
VWA8_HUMAN,0.0,0.34951332,0
VWA8_HUMAN,0.0,0.51667947,1
VWA8_HUMAN,0.0,0.8100122,1
VWA8_HUMAN,0.0,0.78753614,1
VWA8_HUMAN,0.0,0.67427033,1
VWA8_HUMAN,0.0,0.73317313,1
VWA8_HUMAN,0.0,0.5934422,1
F221B_HUMAN,0.0,0.75839096,1
F221B_HUMAN,0.0,0.591957,1
F221B_HUMAN,0.0,0.3494621,0
CMI2B_HUMAN,0.0,0.18560667,0
AHRR_HUMAN,0.0,0.99637306,1
AHRR_HUMAN,0.0,0.99617994,1
AHRR_HUMAN,0.0,0.98549336,1
AHRR_HUMAN,0.0,0.167502,0
AHRR_HUMAN,0.0,0.25652304,0
AHRR_HUMAN,0.0,0.23249151,0
AHRR_HUMAN,0.0,0.23569718,0
ADAS_HUMAN,1.0,0.57943684,1
ADAS_HUMAN,1.0,0.4895187,0
ADAS_HUMAN,1.0,0.09444765,0
ADAS_HUMAN,1.0,0.09887748,0
ADAS_HUMAN,1.0,0.1804889,0
ADAS_HUMAN,1.0,0.35034314,0
ADAS_HUMAN,1.0,0.84911746,1
IKBE_HUMAN,0.0,0.13810618,0
IKBE_HUMAN,0.0,0.5341977,1
IKBE_HUMAN,0.0,0.8227208,1
IKBE_HUMAN,0.0,0.71072346,1
TAF4_HUMAN,1.0,0.6679539,1
TAF4_HUMAN,1.0,0.71975774,1
TAF4_HUMAN,1.0,0.7457764,1
TAF4_HUMAN,1.0,0.51024216,1
TAF4_HUMAN,1.0,0.8658597,1
TAF4_HUMAN,1.0,0.89442754,1
TAF4_HUMAN,1.0,0.9926494,1
TAF4_HUMAN,1.0,0.9948698,1
TAF4_HUMAN,1.0,0.98248005,1
TAF4_HUMAN,1.0,0.97925764,1
TAF4_HUMAN,1.0,0.96819097,1
TAF4_HUMAN,1.0,0.9675995,1
TAF4_HUMAN,1.0,0.9620581,1
ELL2_HUMAN,0.0,0.75365144,1
ELL2_HUMAN,0.0,0.5202746,1
ELL2_HUMAN,0.0,0.68415797,1
ELL2_HUMAN,0.0,0.8124563,1
ELL2_HUMAN,0.0,0.54452413,1
ELL2_HUMAN,0.0,0.5744218,1
ELL2_HUMAN,0.0,0.62016284,1
UPK2_HUMAN,1.0,0.17764908,0
BHE40_HUMAN,1.0,0.5916994,1
BHE40_HUMAN,1.0,0.8588365,1
BHE40_HUMAN,1.0,0.76084447,1
IMPA2_HUMAN,1.0,0.33208102,0
CDIPT_HUMAN,0.0,0.0034187231,0
RPC1_HUMAN,1.0,0.5436641,1
RPC1_HUMAN,1.0,0.5084637,1
RPC1_HUMAN,1.0,0.60333645,1
RPC1_HUMAN,1.0,0.5377458,1
RPC1_HUMAN,1.0,0.9102131,1
RPC1_HUMAN,1.0,0.8231335,1
RPC1_HUMAN,1.0,0.916438,1
RPC1_HUMAN,1.0,0.59936047,1
RPC1_HUMAN,1.0,0.3235787,0
RPC1_HUMAN,1.0,0.47320184,0
RPC1_HUMAN,1.0,0.63700134,1
RPC1_HUMAN,1.0,0.7138605,1
RPC1_HUMAN,1.0,0.69125336,1
RPC1_HUMAN,1.0,0.9366938,1
RPC1_HUMAN,1.0,0.94298303,1
RPC1_HUMAN,1.0,0.92117435,1
RPC1_HUMAN,1.0,0.94500595,1
RPC1_HUMAN,1.0,0.827576,1
BACH1_HUMAN,1.0,0.32290348,0
BACH1_HUMAN,1.0,0.29448184,0
BACH1_HUMAN,1.0,0.19394353,0
BACH1_HUMAN,1.0,0.26959267,0
BACH1_HUMAN,1.0,0.54276186,1
BACH1_HUMAN,1.0,0.67906874,1
BACH1_HUMAN,1.0,0.84440124,1
BACH1_HUMAN,1.0,0.80600387,1
GEMI2_HUMAN,1.0,0.75411934,1
TFEC_HUMAN,1.0,0.40035668,0
TFEC_HUMAN,1.0,0.3868013,0
PUR4_HUMAN,1.0,0.7803021,1
PUR4_HUMAN,1.0,0.61042595,1
PUR4_HUMAN,1.0,0.7147802,1
PUR4_HUMAN,1.0,0.8487687,1
PUR4_HUMAN,1.0,0.97657496,1
PUR4_HUMAN,1.0,0.9204106,1
PUR4_HUMAN,1.0,0.95772576,1
PUR4_HUMAN,1.0,0.77647907,1
PUR4_HUMAN,1.0,0.4257261,0
PUR4_HUMAN,1.0,0.5168492,1
PUR4_HUMAN,1.0,0.6013642,1
PUR4_HUMAN,1.0,0.2729275,0
PUR4_HUMAN,1.0,0.12015262,0
PUR4_HUMAN,1.0,0.16812567,0
PUR4_HUMAN,1.0,0.1646153,0
PUR4_HUMAN,1.0,0.8035358,1
PUR4_HUMAN,1.0,0.8798162,1
TIF1A_HUMAN,1.0,0.97026616,1
TIF1A_HUMAN,1.0,0.9663579,1
TIF1A_HUMAN,1.0,0.98404586,1
TIF1A_HUMAN,1.0,0.96683425,1
TIF1A_HUMAN,1.0,0.8308147,1
TIF1A_HUMAN,1.0,0.82002884,1
TIF1A_HUMAN,1.0,0.8106796,1
TIF1A_HUMAN,1.0,0.8652215,1
TIF1A_HUMAN,1.0,0.8734009,1
TIF1A_HUMAN,1.0,0.8511148,1
TIF1A_HUMAN,1.0,0.9186004,1
TIF1A_HUMAN,1.0,0.89005,1
TIF1A_HUMAN,1.0,0.88117677,1
GNPAT_HUMAN,1.0,0.90286297,1
GNPAT_HUMAN,1.0,0.96942353,1
GNPAT_HUMAN,1.0,0.95218855,1
GNPAT_HUMAN,1.0,0.9098337,1
GNPAT_HUMAN,1.0,0.47278535,0
GNPAT_HUMAN,1.0,0.38055792,0
GNPAT_HUMAN,1.0,0.3843116,0
SURF4_HUMAN,1.0,0.4130593,0
EIF3D_HUMAN,1.0,0.3043591,0
EIF3D_HUMAN,1.0,0.7012411,1
EIF3D_HUMAN,1.0,0.9902478,1
EIF3D_HUMAN,1.0,0.8793349,1
EIF3D_HUMAN,1.0,0.9530407,1
